
=== Tuning Experiment 1 ===

=== New Experiment ===
Started: 2025-03-27 23:05:27
Initial parameters:
ALPHA=1,5000;BETA=1,0000;RHO=0,8000;Q=250,00;TAU_0=0,0010;P_0=0,1000;NUM_ANTS=75;MAX_ITERATIONS=1500

BETA;5,0000;9;12426,00;5,800
BETA;5,0000;10;12938,00;5,687
BETA;10,0000;1;14038,00;5,760
BETA;10,0000;2;13409,00;5,720
BETA;10,0000;3;14510,00;5,601
BETA;10,0000;4;11947,00;5,813
BETA;10,0000;5;13924,00;5,702
BETA;10,0000;6;14838,00;5,622
BETA;10,0000;7;13301,00;5,682
BETA;10,0000;8;14327,00;5,665
BETA;10,0000;9;14323,00;5,848
BETA;10,0000;10;14003,00;6,586
P_0;0,0100;1;12453,00;6,764
P_0;0,0100;2;11907,00;6,710
P_0;0,0100;3;12927,00;6,913
P_0;0,0100;4;13501,00;7,370
P_0;0,0100;5;13301,00;7,778
P_0;0,0100;6;13627,00;8,309
P_0;0,0100;7;13289,00;7,841
P_0;0,0100;8;12536,00;8,165
P_0;0,0100;9;13301,00;8,422
P_0;0,0100;10;11731,00;7,959
P_0;0,0250;1;11907,00;8,552
P_0;0,0250;2;13431,00;8,378
P_0;0,0250;3;13427,00;8,363
P_0;0,0250;4;13409,00;8,525
P_0;0,0250;5;13427,00;8,600
P_0;0,0250;6;11907,00;8,447
P_0;0,0250;7;12814,00;8,044
P_0;0,0250;8;13899,00;7,707
P_0;0,0250;9;14320,00;7,260
P_0;0,0250;10;12336,00;5,749
P_0;0,0500;1;11907,00;5,814
P_0;0,0500;2;13281,00;5,905
P_0;0,0500;3;13561,00;5,954
P_0;0,0500;4;14021,00;5,921
P_0;0,0500;5;13307,00;7,040
P_0;0,0500;6;12579,00;6,994
P_0;0,0500;7;13972,00;6,721
P_0;0,0500;8;12838,00;5,977
P_0;0,0500;9;13246,00;5,913
P_0;0,0500;10;13504,00;5,985
P_0;0,1000;1;12225,00;5,984
P_0;0,1000;2;13038,00;5,943
P_0;0,1000;3;13179,00;6,841
P_0;0,1000;4;12603,00;7,211
P_0;0,1000;5;11134,00;7,222
P_0;0,1000;6;12668,00;7,001
P_0;0,1000;7;12004,00;7,350
P_0;0,1000;8;11923,00;7,237
P_0;0,1000;9;12839,00;7,246
P_0;0,1000;10;12036,00;7,125
P_0;0,2000;1;13973,00;7,117
P_0;0,2000;2;11569,00;7,930
P_0;0,2000;3;13219,00;8,682
P_0;0,2000;4;13572,00;11,312
P_0;0,2000;5;11821,00;8,605
P_0;0,2000;6;13691,00;7,233
P_0;0,2000;7;13745,00;10,335
P_0;0,2000;8;13751,00;11,739
P_0;0,2000;9;13819,00;10,132
P_0;0,2000;10;13896,00;7,139
P_0;0,3000;1;14004,00;6,424
P_0;0,3000;2;14085,00;6,066
P_0;0,3000;3;13378,00;6,002
P_0;0,3000;4;12797,00;5,971
P_0;0,3000;5;12439,00;6,217
P_0;0,3000;6;12330,00;6,030
P_0;0,3000;7;15399,00;6,035
P_0;0,3000;8;13449,00;6,018
P_0;0,3000;9;14546,00;5,940
P_0;0,3000;10;13448,00;6,072
NUM_ANTS;30;1;13526,00;6,185
NUM_ANTS;30;2;12842,00;2,428
NUM_ANTS;30;3;13326,00;2,375
NUM_ANTS;30;4;11310,00;2,424
NUM_ANTS;30;5;11936,00;2,398
NUM_ANTS;30;6;13776,00;2,449
NUM_ANTS;30;7;11479,00;2,388
NUM_ANTS;30;8;13582,00;2,374
NUM_ANTS;30;9;11932,00;2,482
NUM_ANTS;30;10;12173,00;2,311
NUM_ANTS;40;1;13596,00;2,490
NUM_ANTS;40;2;13491,00;3,217
NUM_ANTS;40;3;13268,00;3,299
NUM_ANTS;40;4;13410,00;3,310
NUM_ANTS;40;5;13424,00;3,139
NUM_ANTS;40;6;11802,00;3,330
NUM_ANTS;40;7;13798,00;3,272
NUM_ANTS;40;8;13293,00;3,176
NUM_ANTS;40;9;12068,00;3,299
NUM_ANTS;40;10;13948,00;3,156
NUM_ANTS;50;1;13798,00;3,500
NUM_ANTS;50;2;12823,00;4,196
NUM_ANTS;50;3;13485,00;4,136
NUM_ANTS;50;4;13424,00;3,988
NUM_ANTS;50;5;11771,00;3,933
NUM_ANTS;50;6;12530,00;4,075
NUM_ANTS;50;7;12947,00;4,160
NUM_ANTS;50;8;13711,00;4,572
NUM_ANTS;50;9;12056,00;4,218
NUM_ANTS;50;10;13073,00;4,003
NUM_ANTS;75;1;13523,00;4,019
NUM_ANTS;75;2;12784,00;6,059
NUM_ANTS;75;3;13601,00;6,044
NUM_ANTS;75;4;12731,00;6,214
NUM_ANTS;75;5;14053,00;6,026
NUM_ANTS;75;6;12336,00;5,995
NUM_ANTS;75;7;12746,00;6,012
NUM_ANTS;75;8;11242,00;6,054
NUM_ANTS;75;9;11285,00;6,056
NUM_ANTS;75;10;11907,00;5,994
NUM_ANTS;100;1;13992,00;6,009
NUM_ANTS;100;2;12030,00;7,867
NUM_ANTS;100;3;12912,00;7,973
NUM_ANTS;100;4;12549,00;8,019
NUM_ANTS;100;5;11904,00;7,982
NUM_ANTS;100;6;12399,00;7,853
NUM_ANTS;100;7;12489,00;7,996
NUM_ANTS;100;8;12242,00;7,952
NUM_ANTS;100;9;12812,00;7,848
NUM_ANTS;100;10;12479,00;7,909
NUM_ANTS;150;1;12426,00;8,177
NUM_ANTS;150;2;13524,00;11,911
NUM_ANTS;150;3;12540,00;11,908
NUM_ANTS;150;4;13427,00;11,943
NUM_ANTS;150;5;13785,00;12,029
NUM_ANTS;150;6;13549,00;11,855
NUM_ANTS;150;7;12657,00;11,845
NUM_ANTS;150;8;13578,00;11,695
NUM_ANTS;150;9;12426,00;11,808
NUM_ANTS;150;10;11596,00;11,851
Q;10,0000;1;13112,00;8,000
Q;10,0000;2;12906,00;7,942
Q;10,0000;3;13129,00;7,785
Q;10,0000;4;12088,00;7,970
Q;10,0000;5;12537,00;7,751
Q;10,0000;6;13279,00;7,892
Q;10,0000;7;13387,00;8,029
Q;10,0000;8;13360,00;7,836
Q;10,0000;9;12698,00;8,020
Q;10,0000;10;12681,00;8,056
Q;50,0000;1;14008,00;7,927
Q;50,0000;2;11774,00;8,027
Q;50,0000;3;11486,00;7,936
Q;50,0000;4;13290,00;8,217
Q;50,0000;5;12386,00;8,035
Q;50,0000;6;13378,00;7,957
Q;50,0000;7;12434,00;8,194
Q;50,0000;8;13160,00;8,061
Q;50,0000;9;13388,00;8,068
Q;50,0000;10;13431,00;8,073
Q;100,0000;1;13590,00;8,038
Q;100,0000;2;11015,00;8,105
Q;100,0000;3;12249,00;8,036
Q;100,0000;4;13451,00;8,164
Q;100,0000;5;12848,00;8,068
Q;100,0000;6;13869,00;8,061
Q;100,0000;7;10952,00;8,052
Q;100,0000;8;13185,00;7,935
Q;100,0000;9;11954,00;8,031
Q;100,0000;10;12996,00;8,071
Q;250,0000;1;13425,00;7,919
Q;250,0000;2;12390,00;7,995
Q;250,0000;3;13420,00;7,967
Q;250,0000;4;11926,00;7,909
Q;250,0000;5;12422,00;7,908
Q;250,0000;6;12884,00;7,854
Q;250,0000;7;13011,00;7,924
Q;250,0000;8;12434,00;7,791
Q;250,0000;9;13322,00;8,056
Q;250,0000;10;11857,00;7,908
Q;500,0000;1;11025,00;7,916
Q;500,0000;2;12219,00;7,940
Q;500,0000;3;12464,00;7,974
Q;500,0000;4;12994,00;8,080
Q;500,0000;5;11902,00;7,915
Q;500,0000;6;13301,00;7,946
Q;500,0000;7;11907,00;8,081
Q;500,0000;8;13571,00;7,868
Q;500,0000;9;13427,00;7,972
Q;500,0000;10;11916,00;7,937
Q;750,0000;1;13068,00;8,014
Q;750,0000;2;13125,00;7,966
Q;750,0000;3;12856,00;7,913
Q;750,0000;4;13720,00;7,991
Q;750,0000;5;12111,00;8,019
Q;750,0000;6;13185,00;7,898
Q;750,0000;7;13047,00;7,925
Q;750,0000;8;12442,00;7,871
Q;750,0000;9;13523,00;8,058
Q;750,0000;10;13169,00;7,801
Q;1000,0000;1;10980,00;7,983
Q;1000,0000;2;12623,00;8,092
Q;1000,0000;3;12459,00;7,957
Q;1000,0000;4;12832,00;7,931
Q;1000,0000;5;12688,00;7,898
Q;1000,0000;6;13514,00;7,958
Q;1000,0000;7;11651,00;7,838
Q;1000,0000;8;12274,00;7,970
Q;1000,0000;9;13320,00;8,013
Q;1000,0000;10;12561,00;7,998
Q;1500,0000;1;13091,00;7,942
Q;1500,0000;2;12885,00;9,061
Q;1500,0000;3;12111,00;7,881
Q;1500,0000;4;12453,00;7,997
Q;1500,0000;5;12486,00;7,855
Q;1500,0000;6;12486,00;7,934
Q;1500,0000;7;12289,00;8,199
Q;1500,0000;8;11828,00;7,858
Q;1500,0000;9;11363,00;8,000
Q;1500,0000;10;11182,00;7,887
RHO;0,1000;1;12610,00;8,569
RHO;0,1000;2;12658,00;8,011
RHO;0,1000;3;12329,00;7,891
RHO;0,1000;4;12699,00;8,141
RHO;0,1000;5;12281,00;7,947
RHO;0,1000;6;13287,00;7,924
RHO;0,1000;7;11093,00;7,893
RHO;0,1000;8;13614,00;7,903
RHO;0,1000;9;13301,00;7,918
RHO;0,1000;10;11931,00;7,834
RHO;0,3000;1;13687,00;8,030
RHO;0,3000;2;13959,00;8,030
RHO;0,3000;3;12450,00;8,031
RHO;0,3000;4;12594,00;7,944
RHO;0,3000;5;12014,00;7,967
RHO;0,3000;6;12988,00;8,081
RHO;0,3000;7;12428,00;7,887
RHO;0,3000;8;14003,00;7,984
RHO;0,3000;9;12559,00;8,275
RHO;0,3000;10;13102,00;8,007
RHO;0,5000;1;13563,00;8,074
RHO;0,5000;2;12272,00;8,094
RHO;0,5000;3;13410,00;8,132
RHO;0,5000;4;12316,00;8,057
RHO;0,5000;5;12462,00;7,829
RHO;0,5000;6;12935,00;8,018
RHO;0,5000;7;12687,00;8,103
RHO;0,5000;8;12268,00;7,881
RHO;0,5000;9;12754,00;7,904
RHO;0,5000;10;13628,00;7,862
RHO;0,6000;1;11575,00;7,915
RHO;0,6000;2;13105,00;7,839
RHO;0,6000;3;12823,00;7,828
RHO;0,6000;4;13532,00;7,923
RHO;0,6000;5;12815,00;7,959
RHO;0,6000;6;12145,00;8,087
RHO;0,6000;7;13716,00;7,866
RHO;0,6000;8;13643,00;7,942
RHO;0,6000;9;11907,00;7,719
RHO;0,6000;10;12459,00;8,046
RHO;0,7000;1;13591,00;8,064
RHO;0,7000;2;11368,00;8,115
RHO;0,7000;3;12458,00;7,979
RHO;0,7000;4;12734,00;7,824
RHO;0,7000;5;12681,00;7,898
RHO;0,7000;6;13398,00;7,914
RHO;0,7000;7;12648,00;8,007
RHO;0,7000;8;12681,00;7,992
RHO;0,7000;9;11989,00;7,840
RHO;0,7000;10;13724,00;8,096
RHO;0,7500;1;11907,00;8,038
RHO;0,7500;2;12698,00;7,874
RHO;0,7500;3;13652,00;8,057
RHO;0,7500;4;12699,00;7,834
RHO;0,7500;5;12861,00;7,930
RHO;0,7500;6;11605,00;8,020
RHO;0,7500;7;13077,00;7,909
RHO;0,7500;8;13529,00;7,996
RHO;0,7500;9;12697,00;7,814
RHO;0,7500;10;13409,00;7,937
RHO;0,8000;1;12678,00;8,231
RHO;0,8000;2;12580,00;7,952
RHO;0,8000;3;12967,00;8,260
RHO;0,8000;4;13305,00;7,827
RHO;0,8000;5;12688,00;8,082
RHO;0,8000;6;12551,00;7,962
RHO;0,8000;7;14003,00;7,819
RHO;0,8000;8;12528,00;7,947
RHO;0,8000;9;13289,00;7,944
RHO;0,8000;10;13497,00;7,994
RHO;0,8500;1;13786,00;7,800
RHO;0,8500;2;13051,00;8,030
RHO;0,8500;3;13704,00;8,105
RHO;0,8500;4;13336,00;7,952
RHO;0,8500;5;12559,00;7,915
RHO;0,8500;6;12161,00;7,837
RHO;0,8500;7;12829,00;7,981
RHO;0,8500;8;13427,00;7,930
RHO;0,8500;9;12681,00;7,855
RHO;0,8500;10;11797,00;8,118
RHO;0,9000;1;12902,00;7,755
RHO;0,9000;2;13135,00;8,906
RHO;0,9000;3;12618,00;8,042
RHO;0,9000;4;11207,00;7,843
RHO;0,9000;5;13254,00;8,093
RHO;0,9000;6;13694,00;7,842
RHO;0,9000;7;13431,00;8,139
RHO;0,9000;8;12114,00;7,948
RHO;0,9000;9;12700,00;7,931
RHO;0,9000;10;11869,00;7,941
TAU_0;0,0010;1;13428,00;7,993
TAU_0;0,0010;2;12336,00;8,108
TAU_0;0,0010;3;13448,00;8,050
TAU_0;0,0010;4;13280,00;7,992
TAU_0;0,0010;5;12578,00;8,171
TAU_0;0,0010;6;13211,00;7,806
TAU_0;0,0010;7;13210,00;7,933
TAU_0;0,0010;8;13990,00;7,913
TAU_0;0,0010;9;12772,00;7,749
TAU_0;0,0010;10;12668,00;8,376
TAU_0;0,0100;1;11056,00;9,544
TAU_0;0,0100;2;12576,00;10,181
TAU_0;0,0100;3;13336,00;10,409
TAU_0;0,0100;4;12517,00;8,960
TAU_0;0,0100;5;13502,00;7,811
TAU_0;0,0100;6;13081,00;7,975
TAU_0;0,0100;7;11736,00;8,465
TAU_0;0,0100;8;13356,00;7,939
TAU_0;0,0100;9;11845,00;8,064
TAU_0;0,0100;10;13163,00;8,017
TAU_0;0,1000;1;13370,00;7,949
TAU_0;0,1000;2;11916,00;7,765
TAU_0;0,1000;3;13500,00;8,460
TAU_0;0,1000;4;13599,00;7,904
TAU_0;0,1000;5;11876,00;7,837
TAU_0;0,1000;6;12579,00;8,085
TAU_0;0,1000;7;11717,00;7,886
TAU_0;0,1000;8;11731,00;8,002
TAU_0;0,1000;9;12241,00;7,829
TAU_0;0,1000;10;13567,00;7,837
TAU_0;0,2500;1;12941,00;8,109
TAU_0;0,2500;2;13596,00;7,935
TAU_0;0,2500;3;13611,00;7,889
TAU_0;0,2500;4;13647,00;8,199
TAU_0;0,2500;5;13340,00;7,898
TAU_0;0,2500;6;11912,00;7,893
TAU_0;0,2500;7;12733,00;7,881
TAU_0;0,2500;8;13744,00;7,904
TAU_0;0,2500;9;12996,00;7,764
TAU_0;0,2500;10;12876,00;7,832
TAU_0;0,5000;1;13256,00;8,170
TAU_0;0,5000;2;11757,00;7,791
TAU_0;0,5000;3;13501,00;7,965
TAU_0;0,5000;4;13513,00;7,823
TAU_0;0,5000;5;12407,00;7,951
TAU_0;0,5000;6;13133,00;8,193
TAU_0;0,5000;7;13186,00;7,888
TAU_0;0,5000;8;11269,00;7,974
TAU_0;0,5000;9;13348,00;7,948
TAU_0;0,5000;10;12804,00;7,884
TAU_0;0,7500;1;11728,00;7,783
TAU_0;0,7500;2;12174,00;7,944
TAU_0;0,7500;3;12851,00;7,941
TAU_0;0,7500;4;12930,00;7,949
TAU_0;0,7500;5;14057,00;7,894
TAU_0;0,7500;6;12012,00;7,836
TAU_0;0,7500;7;11455,00;8,108
TAU_0;0,7500;8;12274,00;7,873
TAU_0;0,7500;9;12458,00;7,843
TAU_0;0,7500;10;12988,00;8,071
TAU_0;1,0000;1;12218,00;7,911
TAU_0;1,0000;2;12111,00;8,017
TAU_0;1,0000;3;12530,00;8,019
TAU_0;1,0000;4;12616,00;8,170
TAU_0;1,0000;5;13098,00;7,959
TAU_0;1,0000;6;12418,00;7,822
TAU_0;1,0000;7;13019,00;7,984
TAU_0;1,0000;8;11211,00;7,680
TAU_0;1,0000;9;11039,00;8,244
TAU_0;1,0000;10;12453,00;7,931

=== Tuning Experiment 1 ===

=== New Experiment ===
Started: 2025-03-28 05:36:38
Initial parameters:
ALPHA=0,5000;BETA=10,0000;RHO=0,5000;Q=250,00;TAU_0=0,0100;P_0=0,1000;NUM_ANTS=40;MAX_ITERATIONS=1500

ALPHA;0,0010;1;11706,00;3,501
ALPHA;0,0010;2;13431,00;3,772
ALPHA;0,0010;3;14122,00;3,185
ALPHA;0,0010;4;12681,00;3,201
ALPHA;0,0010;5;12509,00;3,587
ALPHA;0,0010;6;11056,00;3,768
ALPHA;0,0010;7;13437,00;3,537
ALPHA;0,0010;8;13109,00;3,536
ALPHA;0,0010;9;13759,00;3,412
ALPHA;0,0010;10;11151,00;3,666
ALPHA;0,0100;1;13507,00;3,428
ALPHA;0,0100;2;11811,00;3,444
ALPHA;0,0100;3;11733,00;3,601
ALPHA;0,0100;4;12080,00;3,467
ALPHA;0,0100;5;12621,00;3,439
ALPHA;0,0100;6;13481,00;3,592
ALPHA;0,0100;7;13307,00;3,589
ALPHA;0,0100;8;12815,00;3,321
ALPHA;0,0100;9;13377,00;3,589
ALPHA;0,0100;10;12877,00;3,534
ALPHA;0,1000;1;13301,00;3,340
ALPHA;0,1000;2;13477,00;3,491
ALPHA;0,1000;3;12630,00;3,787
ALPHA;0,1000;4;13448,00;3,286
ALPHA;0,1000;5;13808,00;3,553
ALPHA;0,1000;6;12891,00;3,625
ALPHA;0,1000;7;12099,00;3,427
ALPHA;0,1000;8;11743,00;3,500
ALPHA;0,1000;9;13259,00;3,543
ALPHA;0,1000;10;13946,00;3,446
ALPHA;0,3000;1;13328,00;3,488
ALPHA;0,3000;2;13832,00;3,534
ALPHA;0,3000;3;12560,00;3,514
ALPHA;0,3000;4;13524,00;3,388
ALPHA;0,3000;5;12651,00;3,586
ALPHA;0,3000;6;12636,00;3,461
ALPHA;0,3000;7;13576,00;3,562
ALPHA;0,3000;8;13196,00;3,549
ALPHA;0,3000;9;12447,00;3,545
ALPHA;0,3000;10;12420,00;3,797
ALPHA;0,5000;1;11240,00;3,449
ALPHA;0,5000;2;13581,00;3,235
ALPHA;0,5000;3;12156,00;3,349
ALPHA;0,5000;4;13683,00;3,237
ALPHA;0,5000;5;13460,00;3,232
ALPHA;0,5000;6;13205,00;3,285
ALPHA;0,5000;7;11084,00;3,231
ALPHA;0,5000;8;12945,00;3,321
ALPHA;0,5000;9;13346,00;3,325
ALPHA;0,5000;10;11913,00;3,125
ALPHA;0,7000;1;12694,00;3,348
ALPHA;0,7000;2;13396,00;3,608
ALPHA;0,7000;3;12038,00;3,340
ALPHA;0,7000;4;14228,00;3,553
ALPHA;0,7000;5;13117,00;3,559
ALPHA;0,7000;6;11848,00;3,362
ALPHA;0,7000;7;13301,00;3,639
ALPHA;0,7000;8;14095,00;3,828
ALPHA;0,7000;9;13050,00;3,591
ALPHA;0,7000;10;13409,00;3,320
ALPHA;1,0000;1;13853,00;3,673
ALPHA;1,0000;2;13516,00;3,559
ALPHA;1,0000;3;13058,00;4,398
ALPHA;1,0000;4;13148,00;3,579
ALPHA;1,0000;5;12786,00;3,551
ALPHA;1,0000;6;11079,00;3,359
ALPHA;1,0000;7;11596,00;3,440
ALPHA;1,0000;8;11615,00;3,589
ALPHA;1,0000;9;12965,00;4,138
ALPHA;1,0000;10;12644,00;3,790
ALPHA;1,5000;1;13274,00;3,475
ALPHA;1,5000;2;13489,00;3,593
ALPHA;1,5000;3;12061,00;3,364
ALPHA;1,5000;4;13476,00;3,615
ALPHA;1,5000;5;13261,00;3,641
ALPHA;1,5000;6;13828,00;3,372
ALPHA;1,5000;7;12627,00;3,549
ALPHA;1,5000;8;13738,00;3,443
ALPHA;1,5000;9;13301,00;3,393
ALPHA;1,5000;10;12382,00;3,486
BETA;0,5000;1;14192,00;3,526
BETA;0,5000;2;12208,00;3,419
BETA;0,5000;3;13677,00;3,262
BETA;0,5000;4;13847,00;3,067
BETA;0,5000;5;12860,00;3,356
BETA;0,5000;6;11349,00;3,303
BETA;0,5000;7;13783,00;3,080
BETA;0,5000;8;12482,00;3,348
BETA;0,5000;9;13129,00;3,302
BETA;0,5000;10;13301,00;3,082
BETA;0,7500;1;11177,00;3,349
BETA;0,7500;2;13359,00;3,744
BETA;0,7500;3;11291,00;3,303
BETA;0,7500;4;12957,00;3,533
BETA;0,7500;5;12259,00;3,532
BETA;0,7500;6;12127,00;3,322
BETA;0,7500;7;12173,00;3,535
BETA;0,7500;8;12542,00;3,502
BETA;0,7500;9;12329,00;3,243
BETA;0,7500;10;12155,00;3,561
BETA;1,0000;1;14384,00;3,470
BETA;1,0000;2;11907,00;3,380
BETA;1,0000;3;12837,00;3,550
BETA;1,0000;4;14031,00;3,352
BETA;1,0000;5;11904,00;3,573
BETA;1,0000;6;13301,00;3,426
BETA;1,0000;7;12713,00;3,460
BETA;1,0000;8;13643,00;3,510
BETA;1,0000;9;12997,00;3,495
BETA;1,0000;10;12351,00;3,511
BETA;1,5000;1;12209,00;3,539
BETA;1,5000;2;13433,00;3,488
BETA;1,5000;3;11591,00;3,476
BETA;1,5000;4;13330,00;3,433
BETA;1,5000;5;12459,00;3,635
BETA;1,5000;6;12877,00;3,316
BETA;1,5000;7;13436,00;3,600
BETA;1,5000;8;13296,00;3,484
BETA;1,5000;9;13109,00;3,228
BETA;1,5000;10;13142,00;3,502
BETA;2,0000;1;13237,00;3,534
BETA;2,0000;2;13521,00;3,046
BETA;2,0000;3;13768,00;3,323
BETA;2,0000;4;13712,00;3,277
BETA;2,0000;5;13244,00;3,733
BETA;2,0000;6;14136,00;3,672
BETA;2,0000;7;13798,00;3,513
BETA;2,0000;8;13439,00;3,049
BETA;2,0000;9;13232,00;4,088
BETA;2,0000;10;13798,00;3,422
BETA;3,0000;1;10822,00;3,289
BETA;3,0000;2;12970,00;3,659
BETA;3,0000;3;13238,00;3,799
BETA;3,0000;4;13207,00;3,574
BETA;3,0000;5;12043,00;3,761
BETA;3,0000;6;12497,00;3,504
BETA;3,0000;7;12525,00;3,516
BETA;3,0000;8;12087,00;3,344
BETA;3,0000;9;13968,00;3,435
BETA;3,0000;10;12489,00;3,462
BETA;4,0000;1;13431,00;3,427
BETA;4,0000;2;13298,00;3,481
BETA;4,0000;3;12762,00;3,413
BETA;4,0000;4;11302,00;3,757
BETA;4,0000;5;12864,00;3,422
BETA;4,0000;6;13111,00;3,527
BETA;4,0000;7;12364,00;3,460
BETA;4,0000;8;13301,00;3,546
BETA;4,0000;9;12136,00;3,360
BETA;4,0000;10;12498,00;3,354
BETA;5,0000;1;12802,00;3,571
BETA;5,0000;2;11193,00;3,378
BETA;5,0000;3;11184,00;3,528
BETA;5,0000;4;12862,00;3,454
BETA;5,0000;5;13786,00;3,443
BETA;5,0000;6;13832,00;3,447
BETA;5,0000;7;12434,00;3,557
BETA;5,0000;8;12875,00;3,247
BETA;5,0000;9;12316,00;3,424
BETA;5,0000;10;13239,00;3,560
BETA;10,0000;1;12732,00;3,645
BETA;10,0000;2;12145,00;3,295
BETA;10,0000;3;14261,00;3,556
BETA;10,0000;4;12594,00;3,523
BETA;10,0000;5;13431,00;3,408
BETA;10,0000;6;12152,00;3,591
BETA;10,0000;7;12752,00;3,395
BETA;10,0000;8;13667,00;3,484
BETA;10,0000;9;13038,00;3,628
BETA;10,0000;10;14142,00;3,539
P_0;0,0100;1;13257,00;3,507
P_0;0,0100;2;13301,00;3,381
P_0;0,0100;3;11916,00;3,244
P_0;0,0100;4;11596,00;3,339
P_0;0,0100;5;13209,00;3,368
P_0;0,0100;6;13301,00;3,227
P_0;0,0100;7;12453,00;3,333
P_0;0,0100;8;13427,00;3,275
P_0;0,0100;9;12453,00;3,354
P_0;0,0100;10;13427,00;3,208
P_0;0,0250;1;12327,00;3,286
P_0;0,0250;2;11916,00;3,256
P_0;0,0250;3;12106,00;3,342
P_0;0,0250;4;13798,00;3,252
P_0;0,0250;5;13194,00;3,509
P_0;0,0250;6;13290,00;3,345
P_0;0,0250;7;13959,00;3,203
P_0;0,0250;8;12841,00;3,478
P_0;0,0250;9;13459,00;3,269
P_0;0,0250;10;13119,00;3,290
P_0;0,0500;1;13625,00;3,378
P_0;0,0500;2;13301,00;3,369
P_0;0,0500;3;13427,00;3,309
P_0;0,0500;4;13427,00;3,452
P_0;0,0500;5;13731,00;3,297
P_0;0,0500;6;13483,00;3,422
P_0;0,0500;7;12520,00;3,757
P_0;0,0500;8;11691,00;3,423
P_0;0,0500;9;12832,00;3,265
P_0;0,0500;10;12932,00;3,478
P_0;0,1000;1;11456,00;3,332
P_0;0,1000;2;13402,00;3,452
P_0;0,1000;3;13088,00;3,547
P_0;0,1000;4;11286,00;3,385
P_0;0,1000;5;12967,00;3,345
P_0;0,1000;6;13942,00;3,688
P_0;0,1000;7;12362,00;3,320
P_0;0,1000;8;14014,00;3,542
P_0;0,1000;9;12644,00;3,529
P_0;0,1000;10;13125,00;3,324
P_0;0,2000;1;13394,00;3,495
P_0;0,2000;2;11663,00;3,434
P_0;0,2000;3;13166,00;3,483
P_0;0,2000;4;13816,00;3,814
P_0;0,2000;5;13102,00;3,335
P_0;0,2000;6;13901,00;3,429
P_0;0,2000;7;13743,00;3,552
P_0;0,2000;8;14562,00;3,454
P_0;0,2000;9;12255,00;3,376
P_0;0,2000;10;13195,00;3,519
P_0;0,3000;1;12776,00;3,488
P_0;0,3000;2;14704,00;3,374
P_0;0,3000;3;15120,00;3,741
P_0;0,3000;4;13119,00;3,478
P_0;0,3000;5;13619,00;3,336
P_0;0,3000;6;13871,00;3,681
P_0;0,3000;7;12072,00;3,479
P_0;0,3000;8;14407,00;3,302
P_0;0,3000;9;12762,00;3,591
P_0;0,3000;10;13793,00;3,531
NUM_ANTS;30;1;12150,00;4,267
NUM_ANTS;30;2;12434,00;3,013
NUM_ANTS;30;3;12459,00;2,740
NUM_ANTS;30;4;13196,00;2,546
NUM_ANTS;30;5;13820,00;2,797
NUM_ANTS;30;6;13968,00;2,537
NUM_ANTS;30;7;12728,00;2,754
NUM_ANTS;30;8;13376,00;2,515
NUM_ANTS;30;9;13028,00;2,694
NUM_ANTS;30;10;14203,00;2,597
NUM_ANTS;40;1;13400,00;2,768
NUM_ANTS;40;2;13711,00;3,552
NUM_ANTS;40;3;12716,00;3,467
NUM_ANTS;40;4;11962,00;3,561
NUM_ANTS;40;5;14043,00;3,595
NUM_ANTS;40;6;13165,00;3,428
NUM_ANTS;40;7;12967,00;3,428
NUM_ANTS;40;8;12575,00;3,560
NUM_ANTS;40;9;12341,00;3,511
NUM_ANTS;40;10;12879,00;3,611
NUM_ANTS;50;1;14338,00;3,463
NUM_ANTS;50;2;12683,00;4,306
NUM_ANTS;50;3;13540,00;4,374
NUM_ANTS;50;4;13768,00;4,347
NUM_ANTS;50;5;12304,00;4,347
NUM_ANTS;50;6;12218,00;4,395
NUM_ANTS;50;7;12777,00;4,492
NUM_ANTS;50;8;12515,00;4,337
NUM_ANTS;50;9;12832,00;4,394
NUM_ANTS;50;10;13448,00;4,362
NUM_ANTS;75;1;11880,00;4,556
NUM_ANTS;75;2;12587,00;6,414
NUM_ANTS;75;3;12168,00;6,398
NUM_ANTS;75;4;11966,00;6,405
NUM_ANTS;75;5;11072,00;6,134
NUM_ANTS;75;6;12856,00;6,288
NUM_ANTS;75;7;12600,00;6,280
NUM_ANTS;75;8;12461,00;6,683
NUM_ANTS;75;9;13742,00;6,279
NUM_ANTS;75;10;13062,00;6,238
NUM_ANTS;100;1;13194,00;6,324
NUM_ANTS;100;2;13034,00;8,568
NUM_ANTS;100;3;13639,00;8,546
NUM_ANTS;100;4;13252,00;8,281
NUM_ANTS;100;5;11452,00;8,235
NUM_ANTS;100;6;12501,00;8,370
NUM_ANTS;100;7;13616,00;8,413
NUM_ANTS;100;8;11716,00;8,218
NUM_ANTS;100;9;11937,00;8,334
NUM_ANTS;100;10;11432,00;8,656
NUM_ANTS;150;1;12515,00;8,252
NUM_ANTS;150;2;12453,00;12,513
NUM_ANTS;150;3;12579,00;12,362
NUM_ANTS;150;4;12100,00;12,352
NUM_ANTS;150;5;13169,00;12,695
NUM_ANTS;150;6;12565,00;12,265
NUM_ANTS;150;7;13165,00;12,332
NUM_ANTS;150;8;13685,00;12,140
NUM_ANTS;150;9;11947,00;12,163
NUM_ANTS;150;10;13517,00;12,601
